time,open,high,low,close,tick_volume,spread,real_volume
2017-01-24 00:00:00,10290.0,10325.0,10275.0,10295.0,0,0,0
2017-01-25 00:00:00,10292.5,10340.0,10277.5,10330.0,0,0,0
2017-01-26 00:00:00,10380.0,10457.5,10372.5,10432.5,0,0,0
2017-01-27 00:00:00,10430.0,10497.5,10417.5,10490.0,0,0,0
2017-01-30 00:00:00,10492.5,10502.5,10462.5,10497.5,0,0,0
2017-01-31 00:00:00,10500.0,10505.0,10435.0,10455.0,0,0,0
2017-02-01 00:00:00,10460.0,10487.5,10410.0,10462.5,0,0,0
2017-02-02 00:00:00,10457.5,10490.0,10445.0,10452.5,0,0,0
2017-02-03 00:00:00,10445.0,10480.0,10300.0,10330.0,0,0,0
2017-02-06 00:00:00,10332.5,10365.0,10302.5,10325.0,0,0,0
2017-02-07 00:00:00,10330.0,10340.0,10247.5,10250.0,0,0,0
2017-02-08 00:00:00,10252.5,10335.0,10210.0,10297.5,0,0,0
2017-02-09 00:00:00,10297.5,10405.0,10287.5,10342.5,0,0,0
2017-02-10 00:00:00,10342.5,10455.0,10337.5,10415.0,0,0,0
2017-02-13 00:00:00,10422.5,10495.0,10417.5,10472.5,0,0,0
2017-02-14 00:00:00,10475.0,10500.0,10427.5,10450.0,0,0,0
2017-02-15 00:00:00,10455.0,10525.0,10440.0,10470.0,0,0,0
2017-02-16 00:00:00,10475.0,10507.5,10442.5,10492.5,0,0,0
2017-02-17 00:00:00,10495.0,10542.5,10412.5,10435.0,0,0,0
2017-02-20 00:00:00,10437.5,10627.5,10405.0,10625.0,0,0,0
2017-02-21 00:00:00,10622.5,10660.0,10570.0,10570.0,0,0,0
2017-02-22 00:00:00,10575.0,10630.0,10557.5,10590.0,0,0,0
2017-02-23 00:00:00,10590.0,10620.0,10522.5,10545.0,0,0,0
2017-02-24 00:00:00,10545.0,10562.5,10490.0,10527.5,0,0,0
2017-02-27 00:00:00,10525.0,10527.5,10420.0,10435.0,0,0,0
2017-02-28 00:00:00,10480.0,10527.5,10435.0,10467.5,0,0,0
2017-03-01 00:00:00,10460.0,10535.0,10452.5,10465.0,0,0,0
2017-03-02 00:00:00,10467.5,10522.5,10352.5,10352.5,0,0,0
2017-03-03 00:00:00,10355.0,10385.0,10335.0,10347.5,0,0,0
2017-03-06 00:00:00,10350.0,10422.5,10347.5,10370.0,0,0,0
2017-03-07 00:00:00,10370.0,10412.5,10367.5,10407.5,0,0,0
2017-03-08 00:00:00,10402.5,10425.0,10377.5,10400.0,0,0,0
2017-03-09 00:00:00,10402.5,10407.5,10290.0,10310.0,0,0,0
2017-03-10 00:00:00,10315.0,10350.0,10292.5,10332.5,0,0,0
2017-03-13 00:00:00,10330.0,10415.0,10282.5,10402.5,0,0,0
2017-03-14 00:00:00,10400.0,10422.5,10375.0,10382.5,0,0,0
2017-03-15 00:00:00,10382.5,10410.0,10360.0,10385.0,0,0,0
2017-03-16 00:00:00,10382.5,10525.0,10382.5,10492.5,0,0,0
2017-03-17 00:00:00,10492.5,10507.5,10315.0,10325.0,0,0,0
2017-03-20 00:00:00,10327.5,10385.0,10320.0,10375.0,0,0,0
2017-03-21 00:00:00,10377.5,10410.0,10355.0,10387.5,0,0,0
2017-03-22 00:00:00,10387.5,10405.0,10267.5,10295.0,0,0,0
2017-03-23 00:00:00,10295.0,10400.0,10292.5,10332.5,0,0,0
2017-03-24 00:00:00,10332.5,10495.0,10330.0,10467.5,0,0,0
2017-03-27 00:00:00,10470.0,10512.5,10402.5,10435.0,0,0,0
2017-03-28 00:00:00,10435.0,10477.5,10380.0,10385.0,0,0,0
2017-03-29 00:00:00,10382.5,10437.5,10365.0,10415.0,0,0,0
2017-03-30 00:00:00,10410.0,10415.0,10300.0,10340.0,0,0,0
2017-03-31 00:00:00,10367.5,10460.0,10350.0,10452.5,0,0,0
2017-04-03 00:00:00,10457.5,10500.0,10437.5,10465.0,0,0,0
2017-04-04 00:00:00,10470.0,10492.5,10447.5,10487.5,0,0,0
2017-04-05 00:00:00,10487.5,10552.5,10465.0,10542.5,0,0,0
2017-04-06 00:00:00,10540.0,10575.0,10475.0,10530.0,0,0,0
2017-04-07 00:00:00,10535.0,10555.0,10485.0,10530.0,0,0,0
2017-04-10 00:00:00,10530.0,10545.0,10437.5,10452.5,0,0,0
2017-04-11 00:00:00,10445.0,10505.0,10335.0,10457.5,0,0,0
2017-04-12 00:00:00,10452.5,10485.0,10380.0,10467.5,0,0,0
2017-04-13 00:00:00,10472.5,10477.5,10415.0,10435.0,0,0,0
2017-04-14 00:00:00,10435.0,10442.5,10327.5,10355.0,0,0,0
2017-04-17 00:00:00,10352.5,10355.0,10280.0,10337.5,0,0,0
2017-04-18 00:00:00,10337.5,10352.5,10287.5,10302.5,0,0,0
2017-04-19 00:00:00,10305.0,10305.0,10192.5,10212.5,0,0,0
2017-04-20 00:00:00,10212.5,10330.0,10205.0,10322.5,0,0,0
2017-04-21 00:00:00,10322.5,10367.5,10292.5,10357.5,0,0,0
2017-04-24 00:00:00,10352.5,10385.0,10260.0,10310.0,0,0,0
2017-04-25 00:00:00,10312.5,10387.5,10287.5,10385.0,0,0,0
2017-04-26 00:00:00,10382.5,10460.0,10380.0,10390.0,0,0,0
2017-04-27 00:00:00,10387.5,10420.0,10312.5,10412.5,0,0,0
2017-04-28 00:00:00,10387.5,10407.5,10312.5,10385.0,0,0,0
