time,open,high,low,close,tick_volume,spread,real_volume
2022-11-17 14:40:00,110920.0,110980.0,110850.0,110875.0,307,0,0
2022-11-17 14:45:00,110870.0,110910.0,110660.0,110715.0,670,0,0
2022-11-17 14:50:00,110715.0,110825.0,110585.0,110775.0,850,0,0
2022-11-17 14:55:00,110765.0,110950.0,110655.0,110715.0,1035,0,0
2022-11-17 15:00:00,110715.0,110740.0,110540.0,110640.0,585,0,0
2022-11-17 15:05:00,110640.0,110680.0,110440.0,110470.0,620,0,0
2022-11-17 15:10:00,110520.0,110640.0,110440.0,110575.0,1025,0,0
2022-11-17 15:15:00,110565.0,110720.0,110440.0,110440.0,900,0,0
2022-11-17 15:20:00,110460.0,110700.0,110445.0,110645.0,1100,0,0
2022-11-17 15:25:00,110635.0,110835.0,110550.0,110820.0,1065,0,0
2022-11-17 15:30:00,110810.0,110950.0,110640.0,110830.0,1280,0,0
2022-11-17 15:35:00,110835.0,111030.0,110680.0,110940.0,1100,0,0
2022-11-17 15:40:00,110935.0,111125.0,110850.0,110940.0,1265,0,0
2022-11-17 15:45:00,110940.0,111345.0,110855.0,111320.0,1065,0,0
2022-11-17 15:50:00,111330.0,111560.0,111080.0,111150.0,1290,0,0
2022-11-17 15:55:00,111145.0,111320.0,111020.0,111240.0,1000,0,0
2022-11-17 16:00:00,111230.0,111505.0,111210.0,111450.0,915,0,0
2022-11-17 16:05:00,111455.0,111480.0,111210.0,111405.0,1040,0,0
2022-11-17 16:10:00,111395.0,111690.0,111220.0,111380.0,1380,0,0
2022-11-17 16:15:00,111385.0,111675.0,111320.0,111670.0,770,0,0
2022-11-17 16:20:00,111735.0,111845.0,111570.0,111640.0,1020,0,0
2022-11-17 16:25:00,111645.0,112030.0,111610.0,112015.0,990,0,0
2022-11-17 16:30:00,112005.0,112030.0,111735.0,111795.0,855,0,0
2022-11-17 16:35:00,111795.0,111845.0,111690.0,111690.0,495,0,0
2022-11-17 16:40:00,111690.0,111755.0,111610.0,111715.0,485,0,0
2022-11-17 16:45:00,111705.0,111705.0,111165.0,111305.0,1110,0,0
2022-11-17 16:50:00,111305.0,111480.0,111230.0,111365.0,1130,0,0
2022-11-17 16:55:00,111365.0,111435.0,111270.0,111300.0,655,0,0
2022-11-17 17:00:00,111300.0,111365.0,111040.0,111075.0,610,0,0
2022-11-17 17:05:00,111055.0,111055.0,110795.0,110895.0,980,0,0
